uf60,nome_uf,zona_cod,zona,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,duvida,pagina
30,Bahia,328329,Zona de Feira de Santana,3283,IAÇU,5,Lajedo Alto,False,101
30,Bahia,328329,Zona de Feira de Santana,3284,IPIRÁ,1,Ipirá,False,101
30,Bahia,328329,Zona de Feira de Santana,3284,IPIRÁ,3,Pintadas,False,101
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,1,Irará,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,3,Água Fria,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,5,Bento Simões,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,7,Boa Esperança,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,9,Ouriçangas,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,11,Pataíba,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,13,Pedrão,False,102
30,Bahia,328329,Zona de Feira de Santana,3285,IRARÁ,15,Santanópolis,False,102
30,Bahia,328329,Zona de Feira de Santana,3286,RIACHÃO DO JACUÍPE,1,Riachão do Jacuípe,False,102
30,Bahia,328329,Zona de Feira de Santana,3286,RIACHÃO DO JACUÍPE,3,Candeal,False,102
30,Bahia,328329,Zona de Feira de Santana,3286,RIACHÃO DO JACUÍPE,5,Gavião,False,102
30,Bahia,328329,Zona de Feira de Santana,3286,RIACHÃO DO JACUÍPE,7,Ichu,False,102
30,Bahia,328329,Zona de Feira de Santana,3287,SANTA TERESINHA,1,Santa Teresinha,False,102
30,Bahia,328329,Zona de Feira de Santana,3287,SANTA TERESINHA,3,Monte Cruzeiro,False,102
30,Bahia,328329,Zona de Feira de Santana,3287,SANTA TERESINHA,5,Nôvo Paraíso,False,102
30,Bahia,328329,Zona de Feira de Santana,3288,SANTO ESTEVÃO,1,Santo Estevão,False,102
30,Bahia,328329,Zona de Feira de Santana,3288,SANTO ESTEVÃO,3,Cavunge,False,102
30,Bahia,328329,Zona de Feira de Santana,3288,SANTO ESTEVÃO,5,Ipecaetá,False,102
30,Bahia,328329,Zona de Feira de Santana,3289,SERRA PRETA,1,Serra Preta,False,102
30,Bahia,328329,Zona de Feira de Santana,3290,TANQUINHO,1,Tanquinho,False,102
30,Bahia,338,Zona do Senhor do Bonfim,3380,CAMPO FORMOSO,1,Campo Formoso,False,102
30,Bahia,338,Zona do Senhor do Bonfim,3380,CAMPO FORMOSO,3,Delfino,False,102
30,Bahia,338,Zona do Senhor do Bonfim,3380,CAMPO FORMOSO,5,Itinga da Serra,False,102
30,Bahia,338,Zona do Senhor do Bonfim,3381,JAGUARARI,1,Jaguarari,False,102
30,Bahia,338,Zona do Senhor do Bonfim,3381,JAGUARARI,3,Juacema,False,102
30,Bahia,338,Zona do Senhor do Bonfim,3382,PINDOBAÇU,1,Pindobaçu,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3383,SAÚDE,1,Saúde,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3383,SAÚDE,3,Caldeirão Grande,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3383,SAÚDE,5,Mirangaba,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3383,SAÚDE,7,Nuguaçu,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3383,SAÚDE,9,Ponto Nôvo,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3383,SAÚDE,11,Taquarandi,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3384,SENHOR DO BONFIM,1,Senhor do Bonfim,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3384,SENHOR DO BONFIM,3,Andorinha,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3384,SENHOR DO BONFIM,5,Carrapichel,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3384,SENHOR DO BONFIM,7,Igara,False,103
30,Bahia,338,Zona do Senhor do Bonfim,3384,SENHOR DO BONFIM,9,Tijuaçu,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3390,BAIXA GRANDE,1,Baixa Grande,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3391,IBIQUERA,1,Ibiquera,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3392,ITABERABA,1,Itaberaba,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3392,ITABERABA,3,Brejo Nôvo,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3392,ITABERABA,5,Tupim,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,1,Jacobina,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,3,Caém,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,5,Catinga do Moura [103.28],False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,7,Itaitu,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,9,Itapeipu,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,11,São José do Jacuípe,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,13,Serrolândia,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3393,JACOBINA,15,Várzea Nova,False,103
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3394,MACAJUBA,1,Macajuba,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3395,MAIRI,1,Mairi,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3396,MIGUEL CALMON,1,Miguel Calmon,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3396,MIGUEL CALMON,3,Itapura,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3396,MIGUEL CALMON,5,Tapiranga,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3396,MIGUEL CALMON,7,Várzea do Poço,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3397,MUNDO NÔVO,1,Mundo Nôvo,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3397,MUNDO NÔVO,3,Alto Bonito,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3397,MUNDO NÔVO,5,Ibiaporã,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3397,MUNDO NÔVO,7,Indaí,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3397,MUNDO NÔVO,9,Tapiramutá,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3398,PIRITIBA,1,Piritiba,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3398,PIRITIBA,3,França,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3398,PIRITIBA,5,Largo,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3399,RUY BARBOSA,1,Ruy Barbosa,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3399,RUY BARBOSA,3,Lajedinho,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3399,RUY BARBOSA,5,Morro das Flôres,False,104
30,Bahia,339,Zona da Encosta da Chapada Diamantina,3399,RUY BARBOSA,7,Tapiraípe,False,104
30,Bahia,321322,Zona de Jequié,3210,AMARGOSA,1,Amargosa,False,104
30,Bahia,321322,Zona de Jequié,3210,AMARGOSA,3,Corta Mão,False,104
30,Bahia,321322,Zona de Jequié,3210,AMARGOSA,5,Diógenes Sampaio,False,104
30,Bahia,321322,Zona de Jequié,3210,AMARGOSA,7,Itachama,False,104
30,Bahia,321322,Zona de Jequié,3210,AMARGOSA,9,Nossa Senhora dos Milagres,False,104
30,Bahia,321322,Zona de Jequié,3210,AMARGOSA,11,Tartaruga,False,104
30,Bahia,321322,Zona de Jequié,3211,BREJÕES,1,Brejões,False,104
30,Bahia,321322,Zona de Jequié,3211,BREJÕES,3,Nova Itarana,False,104
30,Bahia,321322,Zona de Jequié,3212,ITAQUARA,1,Itaquara,False,105
30,Bahia,321322,Zona de Jequié,3213,ITIRUÇU,1,Itiruçu,False,105
30,Bahia,321322,Zona de Jequié,3214,JAGUAQUARA,1,Jaguaquara,False,105
30,Bahia,321322,Zona de Jequié,3214,JAGUAQUARA,3,Apuarema,False,105
30,Bahia,321322,Zona de Jequié,3214,JAGUAQUARA,5,Ipiúna,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,1,Jequié,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,3,Aiquara,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,5,Baixão,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,7,Boaçu,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,9,Itagi,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,11,Itabó,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,13,Itajuru,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,15,Jitaúna,False,105
30,Bahia,321322,Zona de Jequié,3215,JEQUIÉ,17,Oriente Nôvo,False,105
30,Bahia,321322,Zona de Jequié,3216,JIQUIRIÇÁ,1,Jiquiriçá,False,105
30,Bahia,321322,Zona de Jequié,3217,LAJE,1,Laje,False,105
30,Bahia,321322,Zona de Jequié,3217,LAJE,3,Capão,False,105
30,Bahia,321322,Zona de Jequié,3217,LAJE,5,Engenheiro Pontes,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,1,Maracás,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,3,Ibitiguira,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,5,Juraci,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,7,Lajedão do Tabocal,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,9,Nova Itaípe,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,11,Tamburi,False,105
30,Bahia,321322,Zona de Jequié,3218,MARACÁS,13,Três Morros,False,105
30,Bahia,321322,Zona de Jequié,3219,MUTUÍPE,1,Mutuípe,False,105
30,Bahia,321322,Zona de Jequié,3220,SANTA INÊS,1,Santa Inês,False,106
30,Bahia,321322,Zona de Jequié,3220,SANTA INÊS,3,Igatiquira,False,106
30,Bahia,321322,Zona de Jequié,3220,SANTA INÊS,5,Irajuba,False,106
30,Bahia,321322,Zona de Jequié,3221,SÃO MIGUEL DAS MATAS,1,São Miguel das Matas,False,106
30,Bahia,321322,Zona de Jequié,3222,UBAÍRA,1,Ubaíra,False,106
30,Bahia,321322,Zona de Jequié,3222,UBAÍRA,3,Baixinha,False,106
30,Bahia,321322,Zona de Jequié,3222,UBAÍRA,5,Engenheiro Franca,False,106
30,Bahia,323324,Zona de Conquista,3230,BOA NOVA,1,Boa Nova,False,106
30,Bahia,323324,Zona de Conquista,3230,BOA NOVA,3,Cajazeira,False,106
30,Bahia,323324,Zona de Conquista,3230,BOA NOVA,5,Catingal,False,106
30,Bahia,323324,Zona de Conquista,3230,BOA NOVA,7,Imbuíra,False,106
30,Bahia,323324,Zona de Conquista,3230,BOA NOVA,9,Mirante,False,106
30,Bahia,323324,Zona de Conquista,3231,ENCRUZILHADA,1,Encruzilhada,False,106
30,Bahia,323324,Zona de Conquista,3231,ENCRUZILHADA,3,Campinarana,False,106
30,Bahia,323324,Zona de Conquista,3232,IBICUÍ,1,Ibicuí,False,106
30,Bahia,323324,Zona de Conquista,3232,IBICUÍ,3,Água Doce,False,106
30,Bahia,323324,Zona de Conquista,3232,IBICUÍ,5,Ibitupã,False,106
30,Bahia,323324,Zona de Conquista,3233,IGUAÍ,1,Iguaí,False,106
30,Bahia,323324,Zona de Conquista,3233,IGUAÍ,3,Ponto Chique,False,106
30,Bahia,323324,Zona de Conquista,3234,ITAGIBÁ,1,Itagibá,False,106
30,Bahia,323324,Zona de Conquista,3234,ITAGIBÁ,3,Japomirim,False,106
30,Bahia,323324,Zona de Conquista,3235,ITAMBÉ,1,Itambé,False,106
30,Bahia,323324,Zona de Conquista,3235,ITAMBÉ,3,Catolèzinho [106.33],False,106
30,Bahia,323324,Zona de Conquista,3236,ITAPETINGA,1,Itapetinga,False,107
30,Bahia,323324,Zona de Conquista,3236,ITAPETINGA,3,Bandeira do Colônia,False,107
30,Bahia,323324,Zona de Conquista,3237,MACARANI,1,Macarani,False,107
30,Bahia,323324,Zona de Conquista,3237,MACARANI,3,Itarantim,False,107
30,Bahia,323324,Zona de Conquista,3237,MACARANI,5,Maiquinique,False,107
30,Bahia,323324,Zona de Conquista,3237,MACARANI,7,Ribeirão do Salto,False,107
30,Bahia,323324,Zona de Conquista,3238,POÇÕES,1,Poções,False,107
30,Bahia,323324,Zona de Conquista,3238,POÇÕES,3,Bom Jesus da Serra,False,107
30,Bahia,323324,Zona de Conquista,3238,POÇÕES,5,Lucaia,False,107
30,Bahia,323324,Zona de Conquista,3238,POÇÕES,7,Nova Canaã,False,107
30,Bahia,323324,Zona de Conquista,3238,POÇÕES,9,Periperi de Poções,False,107
30,Bahia,323324,Zona de Conquista,3238,POÇÕES,11,Vista Nova,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,1,Vitória da Conquista,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,3,Anagé,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,5,Barra da Choça,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,7,Belo Campo,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,9,Caatiba,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,11,Coquinhos,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,13,Iguá,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,15,Inhobim,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,17,José Gonçalves,False,107
30,Bahia,323324,Zona de Conquista,3239,VITÓRIA DA CONQUISTA,19,Quaraçu,False,107
30,Bahia,330331,Zona da Chapada Diamantina,3300,ANDARAÍ,1,Andaraí,False,107
30,Bahia,330331,Zona da Chapada Diamantina,3300,ANDARAÍ,3,Igatu,False,107
30,Bahia,330331,Zona da Chapada Diamantina,3300,ANDARAÍ,5,Itaet[ê?] [107.31],False,107
30,Bahia,330331,Zona da Chapada Diamantina,3300,ANDARAÍ,7,Piranhas,False,107
30,Bahia,330331,Zona da Chapada Diamantina,3300,ANDARAÍ,9,Ubiraitá,False,107
30,Bahia,330331,Zona da Chapada Diamantina,3301,BARRA DA ESTIVA,1,Barra da Estiva,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3301,BARRA DA ESTIVA,3,Iramaia,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3301,BARRA DA ESTIVA,5,Jussiape,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3301,BARRA DA ESTIVA,7,Nôvo Acre,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3301,BARRA DA ESTIVA,9,Triunfo do Sincorá,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3303,BARRA DO MENDES [108.7],1,Barra do Mendes,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3303,BARRA DO MENDES [108.7],3,Minas do Espírito Santo,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3302,BROTAS DE MACAÚBAS [108.10],1,Brotas de Macaúbas,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3302,BROTAS DE MACAÚBAS [108.10],3,Morpará,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3302,BROTAS DE MACAÚBAS [108.10],5,Ouricuri do Ouro,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3302,BROTAS DE MACAÚBAS [108.10],7,Saudável,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,1,Gentio do Ouro,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,3,Gameleira do Assuruá,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,5,Ibipeba,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,7,Ibitunane,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,9,Iguitu,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,11,Itajubaquara,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3304,GENTIO DO OURO,13,Santo Inácio,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3305,IBITIARA,1,Ibitiara,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3305,IBITIARA,3,Ibipitanga,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3305,IBITIARA,5,Olhos d&#x27;Água do Sêco,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3305,IBITIARA,7,Remédios,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3306,IPUPIARA,1,Ipupiara,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3306,IPUPIARA,3,Ibipetum,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3307,IRECÊ,1,Irecê,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3307,IRECÊ,3,América Dourada,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3307,IRECÊ,5,Gabriel,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3307,IRECÊ,7,Ibititá,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3307,IRECÊ,9,Lapão,False,108
30,Bahia,330331,Zona da Chapada Diamantina,3308,ITUAÇU,1,Ituaçu,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3308,ITUAÇU,3,Caraibuna,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3308,ITUAÇU,5,Contendas do Sincorá,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3308,ITUAÇU,7,Sussuarana,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3308,ITUAÇU,9,Tanhaçu,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3309,LENÇÓIS,1,Lençóis,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3309,LENÇÓIS,3,Afrânio Peixoto,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3309,LENÇÓIS,5,Itacira,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,1,Morro do Chapéu,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,3,Barro Alto,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,5,Cafarnaum,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,7,Camirim,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,9,Canarana,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,11,Dias Coelho,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,13,Duas Barras do Morro,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,15,Lagoa do Boi,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,17,Mulungu do Morro,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,19,Várzea do Cêrco,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3310,MORRO DO CHAPÉU,21,Ventura,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3311,MUCUGÊ,1,Mucugê,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3311,MUCUGÊ,3,Guiné,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3311,MUCUGÊ,5,Ibicoara,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3311,MUCUGÊ,7,João Correia,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3312,PALMEIRAS,1,Palmeiras,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3312,PALMEIRAS,3,Caeté-Açu,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,1,Piatã,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,3,Abaíra,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,5,Bastião,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,7,Boninal,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,9,Cabrália,False,109
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,11,Catolés,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3313,PIATÃ,13,Inúbia,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3314,RIO DE CONTAS,1,Rio de Contas,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3314,RIO DE CONTAS,3,Arapiranga,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3314,RIO DE CONTAS,5,Caraguataí,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3314,RIO DE CONTAS,7,Marcolino Moura,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3315,SEABRA,1,Seabra,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3315,SEABRA,3,Baraúnas,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3315,SEABRA,5,Iraporanga,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3315,SEABRA,7,Iraquara,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3315,SEABRA,9,Licuri,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3315,SEABRA,11,Várzea do Caldas,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3316,UTINGA,1,Utinga,False,110
30,Bahia,330331,Zona da Chapada Diamantina,3316,UTINGA,3,Riachão do Utinga,False,110
30,Bahia,332333,Zona da Serra Geral,3320,BRUMADO,1,Brumado,False,110
30,Bahia,332333,Zona da Serra Geral,3320,BRUMADO,3,Aracatu,False,110
30,Bahia,332333,Zona da Serra Geral,3320,BRUMADO,5,Cristalândia,False,110
30,Bahia,332333,Zona da Serra Geral,3320,BRUMADO,7,Itaquaraí,False,110
30,Bahia,332333,Zona da Serra Geral,3320,BRUMADO,9,Ubiraçaba,False,110
30,Bahia,332333,Zona da Serra Geral,3321,CACULÉ,1,Caculé,False,110
30,Bahia,332333,Zona da Serra Geral,3321,CACULÉ,3,Ibiassucê,False,110
30,Bahia,332333,Zona da Serra Geral,3321,CACULÉ,5,Ibitira,False,110
30,Bahia,332333,Zona da Serra Geral,3321,CACULÉ,7,Rio do Antônio,False,110
30,Bahia,332333,Zona da Serra Geral,3322,CAETITÉ,1,Caetité,False,110
30,Bahia,332333,Zona da Serra Geral,3322,CAETITÉ,3,Brejinho das Ametistas,False,110
30,Bahia,332333,Zona da Serra Geral,3322,CAETITÉ,5,Caldeiras,False,110
30,Bahia,332333,Zona da Serra Geral,3322,CAETITÉ,7,Lagoa Real,False,110
30,Bahia,332333,Zona da Serra Geral,3322,CAETITÉ,9,Maniaçu,False,110
30,Bahia,332333,Zona da Serra Geral,3323,CONDEÚBA,1,Condeúba,False,111
30,Bahia,332333,Zona da Serra Geral,3323,CONDEÚBA,3,Guajeru,False,111
30,Bahia,332333,Zona da Serra Geral,3323,CONDEÚBA,5,Joanina,False,111
30,Bahia,332333,Zona da Serra Geral,3323,CONDEÚBA,7,Maetinga,False,111
30,Bahia,332333,Zona da Serra Geral,3323,CONDEÚBA,9,Mandacaru,False,111
30,Bahia,332333,Zona da Serra Geral,3323,CONDEÚBA,11,Piripá,False,111
30,Bahia,332333,Zona da Serra Geral,3324,GUANAMBI,1,Guanambi,False,111
30,Bahia,332333,Zona da Serra Geral,3324,GUANAMBI,3,Candiba,False,111
30,Bahia,332333,Zona da Serra Geral,3324,GUANAMBI,5,Ceraíma,False,111
30,Bahia,332333,Zona da Serra Geral,3324,GUANAMBI,7,Mutas,False,111
30,Bahia,332333,Zona da Serra Geral,3325,IGAPORÃ,1,Igaporã,False,111
30,Bahia,332333,Zona da Serra Geral,3325,IGAPORÃ,3,Pajeú do Vento,False,111
30,Bahia,332333,Zona da Serra Geral,3326,JACARACI,1,Jacaraci,False,111
30,Bahia,332333,Zona da Serra Geral,3326,JACARACI,3,Irundiara,False,111
30,Bahia,332333,Zona da Serra Geral,3326,JACARACI,5,Licínio de Almeida,False,111
30,Bahia,332333,Zona da Serra Geral,3326,JACARACI,7,Mortugaba,False,111
30,Bahia,332333,Zona da Serra Geral,3326,JACARACI,9,Paiol,False,111
30,Bahia,332333,Zona da Serra Geral,3327,LIVRAMENTO DO BRUMADO,1,Livramento do Brumado,False,111
30,Bahia,332333,Zona da Serra Geral,3327,LIVRAMENTO DO BRUMADO,3,Dom Basílio,False,111
30,Bahia,332333,Zona da Serra Geral,3327,LIVRAMENTO DO BRUMADO,5,Iguatemi [111.25],False,111
30,Bahia,332333,Zona da Serra Geral,3327,LIVRAMENTO DO BRUMADO,7,Itanagé,False,111
30,Bahia,332333,Zona da Serra Geral,3327,LIVRAMENTO DO BRUMADO,9,São Timóteo,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,1,Macaúbas,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,3,Boquira,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,5,Botuporã,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,7,Bucuituba,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,9,Canatiba,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,11,Caturama,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,13,Lagoa Clara,False,111
30,Bahia,332333,Zona da Serra Geral,3328,MACAÚBAS,15,Tanque Nôvo,False,111
30,Bahia,332333,Zona da Serra Geral,3329,OLIVEIRA DOS BREJINHOS,1,Oliveira dos Brejinhos,False,112
30,Bahia,332333,Zona da Serra Geral,3329,OLIVEIRA DOS BREJINHOS,3,Bom Sossêgo,False,112
30,Bahia,332333,Zona da Serra Geral,3329,OLIVEIRA DOS BREJINHOS,5,Ipuçaba,False,112
30,Bahia,332333,Zona da Serra Geral,3329,OLIVEIRA DOS BREJINHOS,7,Quixaba,False,112
30,Bahia,332333,Zona da Serra Geral,3330,PARAMIRIM,1,Paramirim,False,112
30,Bahia,332333,Zona da Serra Geral,3330,PARAMIRIM,3,Água Quente,False,112
30,Bahia,332333,Zona da Serra Geral,3330,PARAMIRIM,5,Canabravinha,False,112
30,Bahia,332333,Zona da Serra Geral,3330,PARAMIRIM,7,Ibiajara,False,112
30,Bahia,332333,Zona da Serra Geral,3330,PARAMIRIM,9,Rio do Pires,False,112
30,Bahia,332333,Zona da Serra Geral,3331,TREMEDAL,1,Tremedal,False,112
30,Bahia,332333,Zona da Serra Geral,3331,TREMEDAL,3,Caraíbas,False,112
30,Bahia,332333,Zona da Serra Geral,3331,TREMEDAL,5,Lagoa Preta,False,112
30,Bahia,332333,Zona da Serra Geral,3332,URANDI,1,Urandi,False,112
30,Bahia,332333,Zona da Serra Geral,3332,URANDI,3,Guirapá,False,112
30,Bahia,332333,Zona da Serra Geral,3332,URANDI,5,Pindaí,False,112
30,Bahia,332333,Zona da Serra Geral,3332,URANDI,7,Tauape,False,112
30,Bahia,334,Zona do Sertão do São Francisco,3340,CHORROCHÓ,1,Chorrochó,False,112
